
Loading shared libraries: /Users/skhalil/Desktop/BPrime/8TeV/Analysis/Trees/Electrons/Jun11/SingleEle-Run2012B-13Jul2012_nominal.root 1
total events =  3426 , cuts: trigSigEle_path==1 && lepEt > 30 && eMVA > 0.90 && lepIso <0.1 && njets>=4 && centrality >0.4 && jetEt[0]>200 && jetEt[1]>60 && jetEt[2]>40 && nTagsCSVM >= 1 && met > 20
************************************************
*    Row   * runNumber * lumiNumbe * eventNumb *
*  3321847 *    199833 *       172 * 214749383 *
*  3324850 *    199833 *       555 * 642669774 *
*  3325385 *    199833 *       575 * 664528210 *
*  3326533 *    199833 *       598 * 689926037 *
*  3332569 *    201174 *       138 *  92229815 *
*  3337273 *    200229 *       150 * 160095334 *
*  3341171 *    201174 *       342 * 221106111 *
*  3341750 *    199435 *       363 * 422939113 *
*  3343251 *    199435 *       373 * 435450993 *
*  3344087 *    199435 *       387 * 451478497 *
*  3346652 *    202088 *       117 *  98319834 *
*  3347263 *    202088 *       133 * 111320903 *
*  3348768 *    199960 *        98 *  70395078 *
*  3349070 *    199960 *        75 *  31468658 *
*  3349494 *    199960 *        90 *  56821067 *
*  3349876 *    199960 *       100 *  72105228 *
*  3351055 *    200991 *       268 * 377310972 *
*  3359339 *    201278 *      2105 * 2.140e+09 *
*  3364710 *    199436 *       525 * 351662580 *
*  3370604 *    199435 *       474 * 548840953 *
*  3370912 *    199435 *       476 * 551642988 *
*  3371827 *    199435 *       498 * 574539766 *
*  3379535 *    199435 *       572 * 652570109 *
*  3381066 *    200600 *       677 * 874338610 *
*  3383880 *    201164 *       319 * 464285170 *
*  3386264 *    199435 *       645 * 735613058 *
*  3386936 *    199435 *       653 * 745162267 *
*  3390489 *    199435 *       595 * 676186279 *
*  3391778 *    199435 *       599 * 681491181 *
*  3392108 *    199435 *       605 * 689069437 *
*  3392786 *    199435 *       617 * 702379198 *
*  3395361 *    201625 *       487 * 688593068 *
*  3396414 *    201625 *       506 * 710698939 *
*  3397510 *    199435 *       640 * 729482461 *
*  3399700 *    199435 *       679 * 774960719 *
*  3401080 *    202178 *       947 * 1.116e+09 *
*  3408504 *    202178 *       867 * 1.033e+09 *
*  3408685 *    202178 *       869 * 1.035e+09 *
*  3412182 *    199864 *       338 * 445837967 *
*  3412462 *    199864 *       340 * 448530297 *
*  3413270 *    199864 *       345 * 453608857 *
*  3419938 *    200600 *      1004 * 1.233e+09 *
*  3422909 *    201196 *       222 * 187329932 *
*  3425148 *    199435 *       732 * 833587433 *
*  3425237 *    199435 *       769 * 874890659 *
*  3428765 *    200091 *       316 * 384456973 *
*  3429421 *    200091 *       338 * 413249623 *
*  3437125 *    199435 *       942 * 1.052e+09 *
*  3445199 *    201668 *       153 * 177735142 *
*  3449645 *    200243 *       122 * 122336637 *
*  3450207 *    200243 *       129 * 133059164 *
*  3452530 *    199435 *       902 * 1.013e+09 *
*  3454338 *    199435 *       921 * 1.032e+09 *
*  3455078 *    200473 *       914 * 965807727 *
*  3456359 *    200473 *      1011 * 1.051e+09 *
*  3456580 *    200519 *       539 * 683114432 *
*  3457681 *    200519 *       547 * 692884475 *
*  3459066 *    200519 *       567 * 716637418 *
*  3467503 *    201625 *       271 * 416137725 *
*  3478214 *    201278 *      1956 * 2.044e+09 *
*  3478367 *    201278 *      1975 * 2.056e+09 *
*  3479415 *    201278 *      1997 * 2.071e+09 *
*  3480800 *    202075 *       230 * 337795255 *
*  3480812 *    202075 *       230 * 338572386 *
*  3489561 *    201679 *       449 * 353209564 *
*  3489928 *    201679 *       455 * 357688850 *
*  3490596 *    202016 *       453 * 506325961 *
*  3499288 *    199435 *      1097 * 1.201e+09 *
*  3499669 *    199435 *      1100 * 1.204e+09 *
*  3500179 *    199833 *       895 * 992709049 *
*  3501014 *    199833 *       913 * 1.010e+09 *
*  3501441 *    201278 *      2006 * 2.077e+09 *
*  3502325 *    201278 *      2037 * 2.097e+09 *
*  3505625 *    201613 *       150 * 251190333 *
*  3506736 *    199435 *      1103 * 1.206e+09 *
*  3509107 *    199833 *       764 * 864518101 *
*  3516407 *    199435 *      1219 * 1.311e+09 *
*  3516807 *    199435 *      1223 * 1.314e+09 *
*  3517002 *    201097 *        83 *  32220560 *
*  3517290 *    201097 *        96 *  58059007 *
*  3517602 *    201097 *       102 *  69344178 *
*  3518072 *    201097 *        85 *  36792739 *
*  3524063 *    199435 *      1137 * 1.237e+09 *
*  3525060 *    200049 *        26 *  17030214 *
*  3525997 *    200049 *        65 *  42611817 *
*  3530623 *    202237 *       437 * 668850276 *
*  3531152 *    202237 *       259 * 405320470 *
*  3533028 *    199435 *      1201 * 1.295e+09 *
*  3533787 *    200519 *       103 * 157934723 *
*  3533977 *    200519 *       106 * 161630247 *
*  3534511 *    200519 *       108 * 164914151 *
*  3536052 *    200519 *       116 * 176101462 *
*  3540114 *    199435 *      1174 * 1.271e+09 *
*  3541356 *    200042 *         4 *   2817592 *
*  3543344 *    199867 *        85 *  85382666 *
*  3544601 *    199867 *        99 * 101526733 *
*  3549030 *    199812 *       459 * 546606345 *
*  3555539 *    201671 *       385 * 500242741 *
*  3556687 *    199435 *      1225 * 1.315e+09 *
*  3558659 *    201278 *       437 * 605981977 *
*  3561940 *    201602 *       248 * 323155064 *
*  3564113 *    199435 *      1244 * 1.332e+09 *
*  3564401 *    199435 *      1248 * 1.336e+09 *
*  3567943 *    199435 *      1300 * 1.380e+09 *
*  3571330 *    199608 *       523 * 618697469 *
*  3571696 *    199608 *       528 * 624853822 *
*  3572720 *    201168 *       263 * 293013347 *
*  3572884 *    201168 *       265 * 294950462 *
*  3579171 *    202088 *        69 *  58201634 *
*  3582138 *    199435 *      1324 * 1.400e+09 *
*  3585300 *    201278 *       480 * 661389827 *
*  3586500 *    201278 *       526 * 717456561 *
*  3587800 *    201671 *       780 * 929513703 *
*  3588784 *    201671 *       788 * 938482341 *
*  3589212 *    201671 *       791 * 940858958 *
*  3591634 *    200368 *       119 *  68714627 *
*  3595694 *    202044 *       361 * 493697497 *
*  3597764 *    199435 *      1283 * 1.366e+09 *
*  3600521 *    200091 *      1602 * 1.704e+09 *
*  3601322 *    201173 *       288 * 245454856 *
*  3606090 *    199608 *       867 * 997112959 *
*  3611651 *    202237 *       404 * 622132644 *
*  3615667 *    201196 *       454 * 367229459 *
*  3617808 *    202016 *       152 * 169545139 *
*  3633534 *    202075 *        51 *  81988225 *
*  3635573 *    199435 *      1467 * 1.517e+09 *
*  3639368 *    200244 *       344 * 489081463 *
*  3642867 *    201168 *       101 * 113015473 *
*  3645619 *    199571 *       334 * 361151094 *
*  3647069 *    199571 *       353 * 379798518 *
*  3649050 *    200041 *       968 * 1.135e+09 *
*  3649147 *    200041 *       970 * 1.137e+09 *
*  3650373 *    200041 *      1030 * 1.198e+09 *
*  3652039 *    200991 *       251 * 356291789 *
*  3653417 *    199435 *      1522 * 1.559e+09 *
*  3654112 *    199435 *      1547 * 1.579e+09 *
*  3655796 *    200091 *       466 * 573326745 *
*  3658038 *    201278 *       410 * 570538174 *
*  3658100 *    201278 *       410 * 571070518 *
*  3663250 *    199435 *      1604 * 1.622e+09 *
*  3665220 *    199833 *      1047 * 1.129e+09 *
*  3665677 *    200245 *       337 * 365472274 *
*  3667654 *    200245 *       354 * 382063072 *
*  3677470 *    199436 *         1 *    357084 *
*  3681935 *    199436 *       159 * 115094897 *
*  3682213 *    199436 *       178 * 127865935 *
*  3682425 *    199436 *       180 * 129837438 *
*  3683738 *    199608 *      2239 * 2.084e+09 *
*  3691352 *    199436 *        45 *  32600330 *
*  3691775 *    199436 *        49 *  36010719 *
*  3692317 *    199436 *        55 *  40043940 *
*  3692465 *    199436 *        57 *  41919379 *
*  3692762 *    199436 *        60 *  44117050 *
*  3694464 *    199867 *        49 *  49445229 *
*  3694497 *    199867 *        49 *  49925418 *
*  3696253 *    200600 *       329 * 481675516 *
*  3698495 *    199436 *       287 * 200062081 *
*  3701016 *    200244 *       332 * 474029811 *
*  3702264 *    199436 *        80 *  58276862 *
*  3705533 *    199812 *        89 *  56155858 *
*  3707217 *    200473 *      1190 * 1.198e+09 *
*  3710671 *    200991 *       863 * 1.050e+09 *
*  3712152 *    199436 *       109 *  79520232 *
*  3715776 *    200091 *       450 * 554239046 *
*  3716828 *    200091 *       465 * 571583967 *
*  3718704 *    200491 *       154 * 163707816 *
*  3729962 *    199877 *       527 * 536030252 *
*  3734377 *    199436 *       223 * 159008083 *
*  3738009 *    200525 *       421 * 561259915 *
*  3742628 *    199436 *       316 * 219248509 *
*  3745721 *    200525 *       382 * 510792864 *
*  3745894 *    200525 *       407 * 543808051 *
*  3751247 *    199699 *       106 * 143106435 *
*  3751645 *    199699 *       109 * 147107789 *
*  3751959 *    199699 *       110 * 148007637 *
*  3760461 *    201196 *        76 *  65813770 *
*  3762064 *    199436 *       412 * 281805428 *
*  3764335 *    199754 *       672 * 668933705 *
*  3769423 *    200229 *       185 * 201132253 *
*  3770456 *    199436 *       428 * 291739093 *
*  3772520 *    199571 *       121 * 136153789 *
*  3774090 *    199571 *       153 * 171457046 *
*  3774756 *    199571 *       164 * 182895007 *
*  3776689 *    201819 *       175 * 147349932 *
*  3783536 *    201196 *       237 * 199833480 *
*  3783583 *    201196 *       237 * 199764964 *
*  3790661 *    201707 *       493 * 624716021 *
*  3792694 *    202237 *       234 * 365553117 *
*  3793387 *    202237 *       241 * 376146470 *
*  3798622 *    201707 *       650 * 798166380 *
*  3799371 *    201707 *       516 * 649914827 *
*  3803193 *    200991 *        39 *  61861798 *
*  3805291 *    200991 *        34 *  53697495 *
*  3805518 *    200991 *        35 *  54334471 *
*  3812370 *    201168 *       397 * 444766787 *
*  3815103 *    201168 *       500 * 555581621 *
*  3817285 *    201168 *       517 * 572047567 *
*  3817689 *    199436 *       666 * 445470027 *
*  3817736 *    199436 *       667 * 446684136 *
*  3818883 *    199436 *       709 * 488778252 *
*  3829133 *    199877 *       562 * 566927413 *
*  3832154 *    200369 *       173 * 199344685 *
*  3833198 *    201202 *        16 *  16565829 *
*  3836748 *    199569 *        34 *  42892653 *
*  3837271 *    199569 *        40 *  50506743 *
*  3839062 *    200041 *       179 * 201641824 *
*  3839345 *    200041 *       129 * 125614490 *
*  3841931 *    201174 *        23 *  15726920 *
*  3842823 *    199569 *        97 * 120367912 *
*  3843545 *    199569 *        44 *  54875846 *
*  3846078 *    199864 *       361 * 472099502 *
*  3849855 *    199569 *        66 *  82997439 *
*  3849863 *    199569 *        66 *  82635892 *
*  3851509 *    199569 *        65 *  82001581 *
*  3855767 *    201625 *       305 * 462186015 *
*  3857500 *    199569 *        99 * 122912384 *
*  3858152 *    199569 *        74 *  92544160 *
*  3860828 *    200091 *       565 * 686078356 *
*  3861120 *    200091 *       567 * 688578379 *
*  3862521 *    200369 *       483 * 517920597 *
*  3863828 *    199569 *       120 * 147568052 *
*  3864080 *    199569 *       121 * 149522716 *
*  3865430 *    199569 *       273 * 319688597 *
*  3866014 *    201625 *       591 * 805229567 *
*  3867795 *    201625 *       568 * 780167558 *
*  3868348 *    201625 *       579 * 792569047 *
*  3868655 *    202044 *       319 * 433691625 *
*  3869496 *    202044 *       354 * 483755450 *
*  3872162 *    199569 *       146 * 178954830 *
*  3873659 *    199569 *       152 * 185261177 *
*  3874335 *    202237 *       941 * 1.262e+09 *
*  3874738 *    202237 *       948 * 1.269e+09 *
*  3876162 *    202237 *       959 * 1.280e+09 *
*  3877093 *    199569 *       157 * 191499649 *
*  3880554 *    199699 *       493 * 581409335 *
*  3884030 *    199862 *       108 * 103178654 *
*  3885537 *    200519 *       397 * 529239351 *
*  3887814 *    200519 *       428 * 563634932 *
*  3888375 *    199569 *       177 * 214346336 *
*  3891897 *    199569 *       194 * 233264370 *
*  3892493 *    199569 *       202 * 242536278 *
*  3898924 *    199960 *       175 * 187543602 *
*  3912530 *    201658 *        39 *  73030273 *
*  3913233 *    201658 *        27 *  50011337 *
*  3914859 *    199569 *       324 * 372738867 *
*  3915738 *    199569 *       331 * 381191335 *
*  3916136 *    199569 *       339 * 389264850 *
*  3916700 *    200369 *       139 * 161152156 *
*  3917403 *    200369 *       265 * 298943787 *
*  3920647 *    199570 *         1 *   1163470 *
*  3921669 *    199570 *        10 *  11438855 *
*  3923224 *    199752 *       163 * 205327709 *
*  3927199 *    200041 *        69 *  27757582 *
*  3927730 *    200041 *        73 *  33709824 *
*  3930529 *    199571 *         5 *   5355040 *
*  3930791 *    199571 *         8 *   8237634 *
*  3932978 *    200190 *       636 * 723384848 *
*  3934321 *    201602 *       573 * 779012045 *
*  3937078 *    199571 *        25 *  29034417 *
*  3940078 *    200042 *        35 *  30488438 *
*  3943321 *    201692 *       104 *  71426779 *
*  3944485 *    199571 *        40 *  46423244 *
*  3945139 *    199571 *        46 *  52766817 *
*  3953756 *    199699 *        38 *  52454048 *
*  3954843 *    199699 *        44 *  61454577 *
*  3957407 *    201671 *       583 * 710527549 *
*  3960472 *    201729 *        56 *  89170763 *
*  3960659 *    201729 *        56 *  89330880 *
*  3962234 *    199571 *       137 * 154518525 *
*  3962593 *    199571 *       156 * 174803472 *
*  3965805 *    202088 *       214 * 175869633 *
*  3966793 *    202237 *       566 * 837971943 *
*  3966805 *    202237 *       566 * 838691306 *
*  3966909 *    202237 *       501 * 754667988 *
*  3968904 *    202237 *       578 * 852977123 *
*  3969636 *    199571 *       215 * 237729500 *
*  3970913 *    199571 *       234 * 258165527 *
*  3971091 *    199571 *       236 * 260081954 *
*  3975742 *    201196 *       422 * 343104642 *
*  3978337 *    199571 *       394 * 420132104 *
*  3978911 *    199571 *       401 * 427579920 *
*  3987321 *    201168 *       228 * 250995521 *
*  3989842 *    202045 *        39 *  47359927 *
*  3996247 *    200369 *       638 * 661207214 *
*  3997494 *    201196 *       290 * 241975159 *
*  3997908 *    199571 *       415 * 440244198 *
*  4001300 *    200042 *        48 *  41978578 *
*  4002142 *    200042 *        56 *  48992026 *
*  4006747 *    201824 *       447 * 373661361 *
*  4009207 *    202178 *      1366 * 1.498e+09 *
*  4009808 *    199571 *       454 * 477994574 *
*  4010648 *    199571 *       462 * 485960387 *
*  4014557 *    202075 *       247 * 360783936 *
*  4018499 *    199571 *       484 * 506660831 *
*  4019276 *    200600 *       273 * 409120630 *
*  4020264 *    200600 *       309 * 456039825 *
*  4022795 *    199571 *       501 * 521678141 *
*  4023084 *    200075 *       413 * 495279517 *
*  4023687 *    200075 *       417 * 500015840 *
*  4023761 *    200075 *       417 * 500752383 *
*  4025308 *    200188 *        28 *  37686564 *
*  4027507 *    199571 *       550 * 567214461 *
*  4027849 *    199571 *       553 * 569187580 *
*  4028843 *    199876 *        80 *  99242630 *
*  4032072 *    201278 *      1262 * 1.502e+09 *
*  4033841 *    199571 *       538 * 555851960 *
*  4037789 *    200473 *       306 * 312632016 *
*  4041159 *    199572 *        11 *   9462820 *
*  4041182 *    199572 *        11 *   9159899 *
*  4051836 *    199572 *        78 *  68672727 *
*  4052404 *    199572 *        83 *  73151114 *
*  4055221 *    200369 *       274 * 308398006 *
*  4057858 *    202075 *       353 * 491318280 *
*  4058862 *    199572 *        90 *  79693349 *
*  4062117 *    200041 *       466 * 582246666 *
*  4063253 *    202016 *       633 * 686656819 *
*  4064027 *    202016 *       680 * 730382350 *
*  4065792 *    202075 *       376 * 519080663 *
*  4065959 *    202075 *       377 * 520709956 *
*  4067842 *    199572 *       251 * 214382263 *
*  4070373 *    199833 *       255 * 308802339 *
*  4074462 *    200188 *       164 * 219984162 *
*  4078519 *    200991 *       961 * 1.150e+09 *
*  4079451 *    202016 *       117 * 132212571 *
*  4084299 *    199699 *        90 * 122994541 *
*  4088671 *    200992 *       351 * 301085097 *
*  4096330 *    201613 *       267 * 427118029 *
*  4098342 *    199572 *       267 * 227546614 *
*  4100287 *    200991 *       341 * 465655666 *
*  4101121 *    200991 *       348 * 474610378 *
*  4102327 *    200991 *       352 * 479636227 *
*  4102740 *    199573 *         3 *   2143226 *
