Run Event #
195530 310386110 203
195530 176122296 111
195530 447625808 305
195552 1354796064 1137
195649 19106460 13
195552 1842010366 1687
195552 1845075983 1691
195552 1906177906 1763
195552 1907590834 1765
195552 1907674879 1765
195552 1923057527 1783
195649 277360034 189
195649 137643361 91
195649 170835172 114
195649 173889309 116
195649 175405732 117
195649 178866189 119
195649 236003922 159
195649 253052460 172
195658 68697921 81
195658 113007948 125
195655 128087910 106
195655 160455153 134
195655 161555631 135
195655 161966455 135
195655 194060140 163
195655 229111085 195
195655 515435347 471
195655 516255684 472
195930 483902848 546
195656 258294571 291
195656 266533078 301
195658 353838049 381
195749 207783993 104
195749 216480316 108
195749 246886413 124
195757 75209500 47
195757 12033025 7
195757 20322884 12
195757 22058882 13
195757 27404745 16
195757 41306137 23
195774 200352770 103
195774 199504604 103
195774 369842969 201
195774 697633143 413
195774 793533734 484
195774 793713062 484
195774 1055521819 695
195397 571288305 389
195915 5578348 3
195915 5377580 3
195915 424692567 250
195397 24834193 15
195397 24851906 15
195397 25370145 15
195774 1068169671 706
195774 1097417892 732
195774 1137385310 768
195774 1179480012 806
195774 1178881880 806
195776 103675726 121
195776 123342488 145
195776 137655342 163
195776 141286941 167
195776 140957380 167
195776 147700394 175
195776 152282217 181
195868 47953929 28
195868 108278189 62
195915 166824890 91
195915 100837059 55
195915 475421043 284
195915 564241530 346
195915 681041373 432
195915 680847317 432
195915 769907890 502
195915 1054568515 750
195915 1056590016 752
195915 1063084057 758
195930 58337712 77
195930 76543940 101
195930 81621429 108
195930 154143592 191
195930 167295544 204
195930 248843316 288
195937 108964983 132
195937 147074454 180
195937 273548269 341
195397 271249453 168
195397 275712807 171
195397 336424431 212
195397 579030010 395
195397 494289247 328
195397 498444384 331
195397 510680607 341
195397 773841135 560
195397 872162478 649
195397 880521896 657
195397 891615610 667
195915 385102127 224
195398 126224408 163
195398 179434219 224
195398 550051051 638
195398 561201731 652
195398 592357629 691
195398 684426433 808
195398 1135652555 1414
195655 64375371 53
195655 222532910 189
195398 957339046 1189
195398 960210258 1193
195398 965506450 1201
195398 983779084 1228
195398 985574834 1231
195398 1002529773 1257
195398 1084712456 1360
195398 1107113446 1384
195398 1123389699 1401
195540 243811503 190
195552 874451048 625
195530 523680617 365
195530 541604457 379
195530 557361479 392
195916 21826417 22
195916 107984366 111
195540 371104769 268
195540 429917836 307
195540 441804427 315
195552 118963509 68
195774 294756073 156
195552 514082615 329
195552 514593247 329
195774 743187226 446
195552 446935007 280
195552 460034390 290
195552 465061975 293
195552 533558486 343
195552 533751893 344
195552 545304895 352
195552 704136055 478
195552 711475506 484
195552 711438566 484
195552 714910188 486
195552 722376883 493
195552 723799644 494
195552 728938196 498
195552 985052770 730
195552 987472926 732
195552 1034641407 779
195552 1098468101 845
195552 1099108006 846
195774 360183056 195
195774 366754848 199
195396 91547073 90
195396 151781054 123
195530 54330615 34
195647 31208699 19
195647 30411291 19
195649 151877604 101
195649 163919007 109
195649 164933492 110
195649 183459484 122
195649 233018662 157
195655 170390595 143
195655 171309316 143
195758 13219227 9
195758 14426265 10
195916 14516417 15
195916 34393121 35
195916 34126448 35
195655 504650851 460
195655 514908684 470
195655 532649517 489
195656 201084679 223
195656 218852720 244
195656 252537300 284
195656 255170544 287
195915 451609874 268
195915 451773770 268
195749 6585154 4
195749 8206649 4
195749 21532211 11
195749 23088335 11
195749 23835284 12
195749 24135519 12
195749 25833104 13
195749 16066792 8
195749 36866257 18
195774 349255995 188
195774 681009438 402
195774 888214245 557
195757 91437628 57
195757 94870647 59
195757 101997153 63
195757 107609129 66
195757 112163458 69
195757 148801252 90
195757 152344663 92
195774 610539034 353
195774 532130579 301
195774 559760079 319
195774 1014825502 660
195774 1015356206 661
195774 1020712007 665
195915 16854460 9
195397 29761264 18
195397 31753311 19
195397 46806447 28
195397 47195068 28
195915 91848290 50
195776 130156213 153
195776 195236432 234
195776 199862479 240
195776 208378193 251
195776 217788335 263
195776 256019180 312
195776 264349884 323
195868 71346084 41
195868 72549555 41
195868 301374669 183
195868 300965174 183
195868 307626698 187
195915 170180010 93
195915 235534889 131
195915 202539871 112
195915 317143381 181
195915 283888878 160
195915 717226166 460
195915 725470207 467
195915 730251820 470
195915 741914219 480
195915 1104838594 798
195930 88635402 117
195930 98758382 131
195930 172851326 210
195930 180679258 218
195930 210624628 248
195937 166602891 204
195937 179249765 220
195937 191300317 235
195937 195180784 240
195937 198790151 245
195937 206093305 254
195937 208817004 258
195937 246314794 306
195937 258764205 322
195397 1336454524 1141
195656 5089938 6
195656 254369332 286
195656 260056056 293
195915 830773514 552
195397 444769741 290
195397 844444244 623
195397 1118193862 893
195397 969755785 742
195397 797119746 580
195397 1033761639 806
195397 1033843146 806
195397 1257205861 1047
195397 1258441672 1049
195397 1262329819 1053
195397 1282243321 1076
195397 1281951146 1076
195397 1290780213 1086
195397 1311051618 1110
195398 322595712 374
195398 332791431 385
195398 566874905 659
195398 576950156 672
195398 584788413 681
195398 601273011 702
195398 611894314 715
195398 1158863743 1438
195398 1259832771 1547
195398 1282604339 1572
195398 1331575620 1627
195398 1352468064 1651
195398 1365654054 1666
195398 1395341209 1700
195530 364079018 241
195530 395195032 265
195530 461257619 316
195530 434254000 294
195540 433345348 309
195540 357193026 259
195540 375429985 271
195540 412081466 295
195540 411453808 295
195540 382627428 276
195540 385214648 277
195540 384852065 277
195540 400539096 287
195540 406938905 292
195540 439388110 313
195552 1383332750 1173
195552 1769985106 1605
195552 238211117 141
195647 57867335 36
195774 823397098 506
195552 463013165 292
195647 63008449 39
195749 133000317 65
195749 133127381 66
195749 134631949 66
195552 1069967286 815
195552 1180698820 933
195552 1182282896 935
195552 1346462850 1126
195552 1474299529 1293
195552 1523118369 1346
195552 1539560551 1362
195396 83899768 86
195530 68417044 42
195530 354102592 234
195530 361956478 240
195540 325581394 239
195540 335567310 246
195552 716162118 488
195649 197339461 132
195774 7112559 4
195774 424192312 233
195774 489913551 274
195774 676428742 398
195649 270902556 185
195757 133489627 81
195655 241161027 206
195655 273751254 235
195930 428354608 483
195655 455267746 409
195655 493240114 448
195655 503958975 459
195930 2606479 4
195930 24579803 32
195930 57345575 75
195656 212445502 237
195656 234515552 263
195656 268247976 303
195656 280773812 318
195915 578963417 356
195915 842454139 561
195749 53652224 26
195749 80719268 39
195749 80845410 39
195749 84428772 41
195749 100221930 49
195757 158546686 96
195757 156738154 95
195757 157501364 95
195757 161532034 98
195757 162806142 98
195757 201807265 122
195774 173502805 89
195774 187837036 96
195774 182308031 93
195774 708526446 421
195774 1200251069 826
195774 596844697 343
195774 597789504 344
195774 658367125 386
195774 665855332 391
195774 710622960 423
195774 747077919 449
195774 769810383 466
195774 1149681958 779
195774 1153522044 782
195774 1168690355 796
195397 293055995 183
195397 43460592 26
195915 254415569 143
195915 240250146 134
195915 241196416 135
195915 342646828 197
195915 659370571 416
195915 774516824 505
195915 808342587 533
195915 813401163 537
195915 818712050 542
195915 844161987 563
195925 8596063 11
195925 8415362 11
195916 50523999 51
195916 57316581 58
195916 62823155 64
195916 63786233 65
195916 79720392 81
195916 109529505 113
195916 114032235 118
195916 119264207 123
195916 119684300 124
195916 130291027 135
195930 228798720 267
195930 259217007 299
195930 289458702 331
195930 362007556 409
195930 375863111 424
195930 455378936 513
195937 272713711 340
195937 301653275 378
195390 51952411 64
195390 96179010 119
195397 539836530 364
195397 638401067 443
195397 563380705 382
195397 624989263 432
195397 661542202 462
195397 701637598 496
195397 760927666 548
195397 760968262 548
195397 834410881 614
195397 846423561 625
195397 1048085988 820
195397 1047366577 820
195397 1055492432 828
195397 1074948717 848
195397 1085415572 859
195397 1311984446 1111
195397 1312172055 1112
195397 1322619533 1124
195397 1326979536 1129
195397 1325935525 1128
195397 1354778080 1163
195397 1365995388 1177
195397 1374479106 1188
195397 1378764664 1193
195397 1382041396 1197
195530 388087587 260
195530 432831316 293
195530 485900283 335
195398 637824139 748
195398 730654362 869
195398 736027596 876
195398 736989797 878
195398 739001561 880
195398 750404151 896
195398 771886380 925
195398 870723446 1062
195398 1173867324 1454
195398 1191655986 1473
195398 1192399448 1474
195398 1206258828 1489
195398 1221598061 1506
195398 1232753444 1518
195530 530426423 370
195530 529503786 370
195530 284017146 184
195530 316560426 207
195530 342964062 226
195530 374197998 249
195530 440934226 299
195540 130083036 126
195540 242422981 189
195540 258513717 199
195552 1172517155 924
195655 12091106 10
195655 41108890 34
195749 145571500 72
195749 146011700 72
195774 705345059 419
195774 706681227 420
195774 900707889 567
195552 176649358 103
195552 222695132 131
195552 231335729 136
195552 235921817 139
195552 447534709 281
195774 62906380 32
195774 63566459 32
195774 92979021 47
195552 771179797 534
195552 766936198 530
195552 767200286 530
195552 768295743 531
195552 831792956 587
195552 856456878 609
195552 875234517 626
195552 875239480 626
195552 1119610766 867
195552 1277917791 1044
195552 1680589589 1508
195552 1726634389 1557
195552 1769101580 1604
195647 15817995 10
195647 47878143 30
195649 62942236 41
195649 64560838 42
195649 73654859 48
195649 104809310 69
195396 99299071 94
195396 132535020 113
195396 111580354 101
195530 297293391 193
195530 326495543 214
195655 415574083 370
195655 458788259 413
195655 460110793 414
195655 484658815 439
195926 10534883 13
195926 11112332 14
195930 17975676 23
195775 31802685 33
195775 31663020 33
195775 35595534 38
195775 38790924 41
195775 67848477 72
195775 132174795 143
195841 49684896 85
195915 615449643 383
195915 1123467231 816
195915 1125171334 817
195915 1125048436 817
195915 1129355393 821
195915 1151826653 843
195915 1157401170 849
195749 113019958 56
195757 191485751 115
195757 251589978 152
195757 275438901 167
195757 274893342 167
195757 283842793 172
195774 689445975 408
195774 801491507 490
195774 941906562 600
195774 634560141 369
195774 651862047 381
195774 653106974 382
195774 679460907 400
195774 723121531 432
195775 24129278 25
195775 76949880 82
195775 102771755 110
195775 104311842 112
195776 185269767 222
195776 211018953 254
195776 262397149 321
195776 312911847 388
195776 341848607 427
195776 370077443 455
195397 623156293 431
195397 645428674 449
195915 315655758 180
195915 286329709 162
195915 291032307 165
195915 305309955 174
195915 835079094 555
195915 842905649 562
195915 875334040 589
195915 875254295 589
195916 142761214 148
195916 183369458 192
195930 312325539 355
195930 338510236 384
195930 349301644 395
195930 349086998 395
195397 820700364 601
195397 841639201 621
195915 173998482 95
195915 186661226 103
195915 209052584 116
195390 33340171 41
195398 18830118 21
195398 53250438 66
195398 84145570 107
195398 116597996 150
195397 954671645 727
195915 170781773 94
195915 268531611 151
195397 1355372623 1164
195397 1373736602 1187
195397 1373858706 1187
195915 421498776 248
195915 421255113 248
195915 427952823 252
195915 537358828 327
195398 191981820 236
195398 209139399 254
195398 215559250 261
195398 224024293 269
195398 239358200 285
195398 259685433 307
195398 260684437 308
195398 271761294 320
195398 573819732 668
195398 623795681 730
195398 798360247 961
195398 807704119 974
195398 818048422 988
195398 832245872 1008
195398 1346188151 1644
195398 1356679144 1656
195398 1397828918 1702
195655 251709041 215
195655 252173339 216
196197 543097648 358
196197 545276286 359
196197 546486005 360
196197 641757099 425
196197 584652600 386
196197 593401359 392
196202 15676764 15
196202 15838159 15
196438 141652815 166
196531 511981403 359
196531 511241798 359
196531 539813464 379
196531 551540518 387
196531 552924731 388
196199 519062280 468
196199 520542484 469
196199 552471070 503
196203 13943703 17
196203 15235743 18
196203 28360315 34
196203 65024794 78
196203 65613521 79
196239 130641007 125
196218 399492425 267
196218 401543289 268
196218 412631951 275
196218 443883430 295
196218 444770789 295
196218 449121202 298
196218 757817812 512
196218 1119846871 812
196239 9810436 10
196239 26623875 25
196239 78862839 75
196250 39816763 21
196250 53919932 29
196250 139228226 76
196239 637170210 699
196239 654671258 722
196239 658815397 728
196239 682827277 759
196239 682350296 759
196239 685677274 763
196239 688223918 766
196239 687949642 766
196239 697664140 779
196239 700264756 783
195948 244221616 133
196218 231592129 168
196250 437242525 260
