
Loading shared libraries: /Users/skhalil/Desktop/BPrime/8TeV/Analysis/Trees/Muons/Jun11Mu/SingleMu-Run2012C-24Aug2012_nominal.root 1
total events =  256 , cuts: trigSigMuNonIso_path==1 && lepEt > 45. && lepIso < 0.12 && isMuTight && njets>=4 && centrality >0.4 && jetEt[0]>200 && jetEt[1]>60 && jetEt[2]>40 && nTagsCSVM >= 1 && met > 20
************************************************
*    Row   * runNumber * lumiNumbe * eventNumb *
*   296170 *    208427 *       418 * 649116705 *
*   300236 *    207515 *       575 * 894312140 *
*   301254 *    207889 *       840 * 816808439 *
*   302943 *    208339 *       150 * 174157686 *
*   303045 *    207222 *       180 * 167611376 *
*   303865 *    206859 *       623 * 920039015 *
*   304489 *    206859 *       754 * 1.082e+09 *
*   304675 *    207269 *       204 * 255710002 *
*   309956 *    208353 *        53 *  68656990 *
*   309961 *    208353 *        54 *  70635018 *
*   310265 *    207099 *       312 * 449620534 *
*   313485 *    207905 *       460 * 670039463 *
*   317351 *    206859 *       646 * 950241943 *
*   318267 *    207273 *       358 * 398935813 *
*   318415 *    207273 *       361 * 403014381 *
*   318482 *    207372 *       130 * 205876967 *
*   319273 *    207372 *       142 * 224352971 *
*   322721 *    208391 *       251 * 365073662 *
*   323253 *    207099 *       162 * 189553881 *
*   323525 *    207099 *       167 * 198429465 *
*   326274 *    206940 *        26 *  36117692 *
*   328237 *    207269 *       279 * 372708254 *
*   328947 *    207269 *       303 * 408342679 *
*   330743 *    207922 *       231 * 257788648 *
*   332852 *    206859 *       790 * 1.123e+09 *
*   333321 *    207397 *        71 * 109876602 *
*   333703 *    207397 *        74 * 115568602 *
*   334262 *    207477 *       427 * 678284574 *
*   334618 *    207477 *       405 * 643836703 *
*   335785 *    206859 *       781 * 1.113e+09 *
*   336294 *    207231 *       321 * 491359383 *
*   337160 *    207269 *       111 *  98043013 *
*   342097 *    207279 *       677 * 935222620 *
*   342348 *    207279 *       681 * 939258521 *
*   345809 *    206859 *       708 * 1.027e+09 *
*   346042 *    206866 *         2 *   1266823 *
*   346654 *    207515 *       159 * 209878234 *
*   346680 *    207515 *       256 * 388658527 *
*   347284 *    207515 *       165 * 221310173 *
*   348865 *    208551 *       368 * 602742849 *
*   350872 *    208427 *       436 * 674461958 *
*   354271 *    207279 *       106 * 115978617 *
*   354292 *    207279 *       106 * 115959003 *
*   354571 *    207477 *       108 * 121119688 *
*   359274 *    208391 *       268 * 386445573 *
*   359594 *    208391 *       284 * 408574801 *
*   359740 *    206859 *       789 * 1.123e+09 *
*   361870 *    207905 *      1606 * 1.902e+09 *
*   364992 *    207920 *       271 * 402538544 *
*   365305 *    208307 *       170 * 277659168 *
*   366436 *    206859 *       807 * 1.144e+09 *
*   367366 *    207515 *      1061 * 1.464e+09 *
*   367391 *    207515 *      1061 * 1.463e+09 *
*   367798 *    208307 *       398 * 590451527 *
*   368905 *    208429 *       108 * 123950067 *
*   369778 *    207487 *       266 * 440360940 *
*   370976 *    207515 *       954 * 1.353e+09 *
*   371368 *    207889 *       335 * 363719482 *
*   371728 *    207889 *       458 * 485211685 *
*   372000 *    207889 *       510 * 534143582 *
*   374440 *    207487 *        91 * 127656469 *
*   374880 *    208341 *       293 * 341356831 *
*   374885 *    208341 *       293 * 341411367 *
*   376356 *    206866 *       151 * 160247544 *
*   377110 *    207905 *       732 * 1.011e+09 *
*   378345 *    207231 *       782 * 1.111e+09 *
*   378559 *    207231 *       807 * 1.139e+09 *
*   379609 *    206866 *       146 * 154824822 *
*   379662 *    207279 *      1108 * 1.413e+09 *
*   383558 *    206866 *        52 *  56109691 *
*   385647 *    207279 *       473 * 687058668 *
*   385766 *    207279 *       476 * 691733317 *
*   386142 *    207279 *       480 * 696329774 *
*   390367 *    207454 *      1337 * 1.708e+09 *
*   391368 *    208391 *       530 * 702285168 *
*   391800 *    208391 *       638 * 816921199 *
*   391850 *    208391 *       663 * 842326762 *
*   393574 *    206866 *       190 * 199084811 *
*   394311 *    207905 *       875 * 1.166e+09 *
*   395238 *    207099 *       193 * 247617333 *
*   395519 *    207099 *       197 * 254931171 *
*   397530 *    207905 *      1387 * 1.706e+09 *
*   397637 *    207905 *      1389 * 1.708e+09 *
*   398037 *    207905 *      1396 * 1.714e+09 *
*   399263 *    207920 *       340 * 514808834 *
*   400695 *    206866 *        98 * 104762388 *
*   401883 *    207905 *      1746 * 2.017e+09 *
*   402246 *    207905 *      1754 * 2.024e+09 *
*   404486 *    206869 *       127 * 133251090 *
*   406510 *    207920 *       464 * 698006546 *
*   409457 *    207454 *       562 * 840946381 *
*   410031 *    208339 *       101 *  85019695 *
*   416245 *    207217 *        20 *  20399688 *
*   417099 *    207231 *      1462 * 1.828e+09 *
*   417354 *    207372 *       396 * 566739353 *
*   417529 *    207372 *       399 * 570694754 *
*   422694 *    208427 *       221 * 352714382 *
*   423434 *    206940 *       206 * 280409986 *
*   424249 *    207372 *       340 * 495791353 *
*   426623 *    208391 *        21 *  29757678 *
*   428805 *    207487 *       252 * 417560861 *
*   429233 *    207487 *       238 * 392935266 *
*   433079 *    206940 *       470 * 588498893 *
*   438579 *    207477 *       503 * 788878489 *
*   439728 *    206869 *       507 * 485308590 *
*   442647 *    207905 *       497 * 720943305 *
*   442850 *    208429 *       391 * 417655604 *
*   443008 *    208429 *       403 * 429269764 *
*   443197 *    208429 *       407 * 433132864 *
*   444459 *    207269 *       213 * 270227045 *
*   445908 *    206869 *        60 *  63015434 *
*   446015 *    206869 *        62 *  66107563 *
*   446724 *    208341 *        91 * 111858840 *
*   446773 *    208341 *        92 * 113107303 *
*   448245 *    208427 *       408 * 636101424 *
*   448471 *    208427 *       410 * 638362794 *
*   450092 *    207231 *       892 * 1.231e+09 *
*   454564 *    208551 *       173 * 251086718 *
*   455021 *    208551 *       186 * 277389230 *
*   457186 *    207921 *         6 *   5690958 *
*   459442 *    207477 *        79 *  63357607 *
*   459929 *    207477 *        84 *  73061642 *
*   459992 *    206869 *        90 *  94480453 *
*   461928 *    207920 *       545 * 809274225 *
*   461998 *    207454 *      1397 * 1.767e+09 *
*   462103 *    207454 *      1449 * 1.818e+09 *
*   462414 *    207454 *      1467 * 1.835e+09 *
*   465094 *    207231 *       448 * 686406916 *
*   465533 *    207231 *       469 * 717219381 *
*   466119 *    206869 *       195 * 200627036 *
*   466393 *    206869 *       202 * 207826130 *
*   466727 *    207214 *       234 * 374791467 *
*   467963 *    207222 *       244 * 223423200 *
*   468151 *    207222 *       248 * 226924672 *
*   470229 *    207920 *       586 * 862424967 *
*   472962 *    206869 *       192 * 197538460 *
*   473428 *    208429 *       376 * 402855547 *
*   476916 *    207889 *       662 * 669405237 *
*   477651 *    208339 *       333 * 460955847 *
*   478581 *    208391 *       517 * 688167019 *
*   479019 *    207397 *        96 * 156302256 *
*   479551 *    207397 *       100 * 165459911 *
*   479590 *    207397 *       101 * 166571749 *
*   480021 *    206869 *       379 * 373473075 *
*   481408 *    207231 *       806 * 1.138e+09 *
*   481587 *    207231 *       810 * 1.142e+09 *
*   483408 *    206869 *       272 * 275500071 *
*   484893 *    207883 *        70 * 114647199 *
*   485983 *    207279 *       377 * 556614688 *
*   486512 *    206869 *       283 * 285596482 *
*   488434 *    208427 *       243 * 389155673 *
*   488685 *    208427 *       245 * 391820905 *
*   490136 *    207454 *      1315 * 1.687e+09 *
*   490361 *    207454 *      1327 * 1.699e+09 *
*   491870 *    207905 *       528 * 762837831 *
*   491985 *    207905 *       529 * 763980021 *
*   493251 *    207099 *       665 * 932077833 *
*   494384 *    206869 *       415 * 405646564 *
*   494558 *    206869 *       419 * 409317459 *
*   496613 *    208541 *        85 * 131537989 *
*   499631 *    207269 *       292 * 392552757 *
*   499728 *    207269 *       296 * 397687528 *
*   501995 *    208487 *       586 * 858642185 *
*   502865 *    207269 *       349 * 473954715 *
*   503244 *    207279 *       371 * 548785655 *
*   504179 *    207279 *       392 * 577312687 *
*   504192 *    207279 *       392 * 578231181 *
*   504414 *    207372 *       113 * 179595426 *
*   504648 *    207372 *       116 * 183523660 *
*   505868 *    206869 *       502 * 481164884 *
*   506443 *    207905 *       120 * 113537583 *
*   506881 *    207905 *       122 * 117006390 *
*   508087 *    207231 *       781 * 1.109e+09 *
*   512994 *    206869 *       445 * 432110364 *
*   518085 *    207920 *       348 * 527682894 *
*   521867 *    208307 *       998 * 1.273e+09 *
*   522249 *    207231 *       730 * 1.051e+09 *
*   524509 *    206869 *       741 * 671968875 *
*   526312 *    207279 *       587 * 830814999 *
*   528058 *    206869 *       622 * 580130690 *
*   528906 *    207920 *       605 * 886810696 *
*   529067 *    208541 *       298 * 416555689 *
*   531575 *    206906 *        64 *  76547606 *
*   532370 *    208541 *       351 * 479845156 *
*   533185 *    208551 *       416 * 673993097 *
*   534418 *    206869 *       690 * 633088373 *
*   535029 *    207905 *       554 * 796897796 *
*   535653 *    207905 *      1435 * 1.751e+09 *
*   537661 *    206869 *       697 * 638365284 *
*   538671 *    208307 *       951 * 1.225e+09 *
*   539005 *    208307 *       958 * 1.232e+09 *
*   539183 *    208307 *       961 * 1.235e+09 *
*   542596 *    207889 *       494 * 518785097 *
*   543182 *    207920 *       409 * 618949072 *
*   545723 *    206897 *        12 *  21618355 *
*   546447 *    207920 *       581 * 856182436 *
*   546567 *    208307 *       334 * 509014489 *
*   546695 *    208307 *       338 * 514288934 *
*   546732 *    208307 *       338 * 513628915 *
*   548001 *    206939 *        87 * 150553573 *
*   548638 *    207882 *        28 *  36822861 *
*   550577 *    208341 *       229 * 271491304 *
*   551467 *    207454 *       761 * 1.084e+09 *
*   552819 *    207883 *        11 *  14630370 *
*   553103 *    206897 *       118 * 183917555 *
*   554026 *    207922 *        94 * 106173105 *
*   556139 *    207214 *       285 * 458569250 *
*   556834 *    207214 *       295 * 475023498 *
*   557787 *    206897 *        20 *  35158763 *
*   559293 *    208357 *       262 * 275807843 *
*   559781 *    208427 *       159 * 248655933 *
*   562752 *    206897 *        23 *  41316611 *
*   569085 *    206897 *        44 *  73406567 *
*   573346 *    208357 *       373 * 387331293 *
*   573967 *    208487 *        67 * 116995736 *
*   574168 *    208487 *        68 * 119398111 *
*   575208 *    206897 *        68 * 113773337 *
*   575718 *    208341 *        33 *  42271029 *
*   579385 *    207491 *       428 * 426500646 *
*   582629 *    207515 *      1112 * 1.522e+09 *
*   582641 *    207515 *      1112 * 1.522e+09 *
*   587013 *    206901 *         1 *    542022 *
*   590156 *    208487 *       523 * 783021238 *
*   591393 *    207214 *       529 * 806525906 *
*   592082 *    207279 *      1084 * 1.386e+09 *
*   592216 *    206901 *         4 *   6136095 *
*   592739 *    206901 *        16 *  25412613 *
*   593253 *    207905 *      1400 * 1.718e+09 *
*   593793 *    207905 *      1419 * 1.736e+09 *
*   594721 *    207924 *       127 * 126340670 *
*   595026 *    207924 *       160 * 158145749 *
*   595083 *    207924 *       161 * 158600194 *
*   595452 *    206901 *        21 *  33867419 *
*   599828 *    208429 *       207 * 232001880 *
*   601111 *    207279 *       111 * 124450874 *
*   601510 *    207279 *       137 * 173421443 *
*   601717 *    207279 *       112 * 126545674 *
*   602036 *    207279 *       119 * 138867393 *
*   603358 *    206901 *        29 *  47754071 *
*   605850 *    207884 *        43 *  67448276 *
*   605885 *    207884 *        44 *  68079836 *
*   607388 *    206906 *       113 * 140357068 *
*   611144 *    207269 *        91 *  61905197 *
*   611500 *    207269 *       146 * 161222953 *
*   612136 *    207269 *       306 * 413058376 *
*   612292 *    207477 *       535 * 834599044 *
*   612715 *    207477 *       542 * 843645644 *
*   612870 *    206901 *        59 *  94979311 *
*   613367 *    206901 *        71 * 113571595 *
*   614041 *    208353 *        72 *  93434533 *
*   614826 *    208487 *       380 * 604155720 *
*   617239 *    208429 *         8 *   8845880 *
*   618968 *    206906 *         2 *   1726506 *
*   622313 *    207920 *       282 * 421743839 *
*   622978 *    207269 *       219 * 281062917 *
*   623036 *    207269 *       220 * 281474193 *
*   626007 *    206906 *        46 *  52836244 *
*   627691 *    206906 *        42 *  47037350 *
*   629489 *    208427 *       100 * 139106998 *
*   630516 *    207231 *       420 * 646393466 *
*   632123 *    207515 *       427 * 676190190 *
*   634445 *    208357 *       416 * 429392720 *
*   635820 *    208487 *       167 * 289521549 *
*   637472 *    208551 *       293 * 486717190 *
*   637846 *    207454 *       280 * 429204277 *
*   638904 *    207490 *        63 *  67327747 *
*   639887 *    206906 *       122 * 152856389 *
*   641660 *    207920 *       299 * 449460836 *
*   642442 *    206906 *       163 * 204477044 *
*   644395 *    207905 *       319 * 463144680 *
*   646167 *    208341 *       449 * 510343328 *
*   647562 *    208307 *       130 * 216673674 *
*   650016 *    208429 *       630 * 634111646 *
*   650171 *    208429 *       765 * 746572055 *
*   650621 *    208429 *       836 * 803026668 *
*   651789 *    207905 *       462 * 672291246 *
*   652698 *    206906 *       154 * 192920753 *
*   654293 *    207279 *      1002 * 1.294e+09 *
*   660107 *    206906 *       168 * 209977469 *
*   661280 *    208686 *       220 * 323025185 *
*   667626 *    208353 *        19 *  25084785 *
*   668528 *    206939 *        53 *  91233151 *
*   669632 *    208353 *       217 * 265922025 *
*   670448 *    208429 *       143 * 162099047 *
*   670622 *    208429 *       147 * 166356081 *
*   671487 *    207454 *       672 * 979309214 *
*   671573 *    207454 *       694 * 1.006e+09 *
*   672454 *    206939 *        69 * 120220503 *
*   678850 *    206939 *       100 * 172610640 *
*   679255 *    206939 *       116 * 199552435 *
*   680535 *    208487 *       552 * 818440810 *
*   680818 *    207269 *       441 * 597328140 *
*   682956 *    206939 *       104 * 180490522 *
*   683468 *    208429 *       887 * 842457183 *
*   684712 *    207898 *         1 *    382951 *
*   686581 *    206939 *       119 * 204895396 *
*   687288 *    208391 *        85 * 129439572 *
*   687780 *    207222 *        33 *  31549107 *
*   687897 *    207222 *        35 *  33341632 *
*   688195 *    207222 *        42 *  39982750 *
*   688721 *    208307 *       356 * 537427152 *
*   692941 *    207920 *       826 * 1.145e+09 *
*   693548 *    206939 *       151 * 256347157 *
*   696494 *    206939 *       167 * 281611802 *
*   696859 *    207100 *        86 *  88080920 *
*   697213 *    207100 *        92 *  93680182 *
*   697672 *    207221 *        12 *  11643154 *
*   698618 *    207231 *       786 * 1.115e+09 *
*   698822 *    206939 *       171 * 288912673 *
*   699901 *    206939 *       184 * 308483009 *
*   700923 *    208541 *       253 * 360744572 *
*   701422 *    207279 *       707 * 969103444 *
*   702866 *    206939 *       199 * 330345687 *
*   703156 *    208357 *       259 * 272743024 *
*   703321 *    208357 *       266 * 279777328 *
*   703647 *    208357 *       272 * 286402582 *
*   706923 *    206939 *       200 * 331675527 *
*   708705 *    207279 *       357 * 528215287 *
*   708807 *    207279 *       361 * 533666441 *
*   709383 *    207397 *       132 * 223399609 *
*   712401 *    207515 *      1007 * 1.408e+09 *
*   712469 *    207515 *      1007 * 1.409e+09 *
*   713270 *    206940 *        39 *  54647180 *
*   713776 *    206940 *        71 * 100108545 *
*   714050 *    206940 *        75 * 106435436 *
*   714278 *    208391 *       547 * 721273278 *
*   715099 *    207515 *       844 * 1.231e+09 *
*   715379 *    207515 *       869 * 1.259e+09 *
*   716656 *    207905 *       648 * 913838832 *
*   717524 *    206940 *        57 *  80817682 *
*   719674 *    207905 *      1467 * 1.779e+09 *
*   720216 *    208353 *       327 * 384581165 *
*   720326 *    208353 *       331 * 389113380 *
*   720659 *    206940 *        49 *  69297659 *
*   721088 *    206940 *        58 *  82762206 *
*   721227 *    208487 *       278 * 462589188 *
*   721816 *    208487 *       289 * 478416874 *
*   722562 *    207454 *       798 * 1.125e+09 *
*   722672 *    207454 *       801 * 1.129e+09 *
*   725933 *    207905 *       692 * 966465771 *
*   728734 *    207099 *       857 * 1.147e+09 *
